cv_id	glytoucan_ac	pubchem_ac
G70863CQ	G70863CQ	NA
G70868XE	G70868XE	NA
G70880LT	G70880LT	NA
G70888IU	G70888IU	NA
G70888PK	G70888PK	NA
G70894RY	G70894RY	NA
G70894YM	G70894YM	NA
G70898AL	G70898AL	NA
G70899NZ	G70899NZ	NA
G70907KR	G70907KR	NA
G70912PH	G70912PH	NA
G70933VJ	G70933VJ	NA
G70950QD	G70950QD	NA
G70958TW	G70958TW	NA
G70961NC	G70961NC	NA
G70974BY	G70974BY	NA
G70976HA	G70976HA	NA
G70977DY	G70977DY	NA
G70978CR	G70978CR	NA
G70980PN	G70980PN	NA
G70984WL	G70984WL	NA
G70985EU	G70985EU	NA
G70990JM	G70990JM	NA
G70991JO	G70991JO	NA
G70994MS	G70994MS	NA
G70994WA	G70994WA	NA
G70995VB	G70995VB	NA
G71001XO	G71001XO	NA
G71009JJ	G71009JJ	NA
G71009JV	G71009JV	NA
G71012QV	G71012QV	NA
G71012YN	G71012YN	NA
G71014LR	G71014LR	NA
G71017QR	G71017QR	NA
G71026YR	G71026YR	NA
G71031QP	G71031QP	NA
G71036VG	G71036VG	NA
G71037HS	G71037HS	NA
G71041DQ	G71041DQ	NA
G71042XC	G71042XC	NA
G71047SY	G71047SY	NA
G71051TA	G71051TA	NA
G71054KP	G71054KP	NA
G71058CB	G71058CB	NA
G71060QS	G71060QS	NA
G71061FP	G71061FP	NA
G71064EK	G71064EK	NA
G71064GP	G71064GP	NA
G71066WE	G71066WE	NA
G71069MN	G71069MN	NA
G71070JV	G71070JV	NA
G71071YT	G71071YT	NA
G71076CH	G71076CH	NA
G71077LD	G71077LD	NA
G71085SF	G71085SF	NA
G71089ET	G71089ET	NA
G71089RL	G71089RL	NA
G71092VL	G71092VL	NA
G71094KR	G71094KR	NA
G71102UV	G71102UV	NA
G71107CC	G71107CC	NA
G71108XZ	G71108XZ	NA
G71111XK	G71111XK	NA
G71115IX	G71115IX	NA
G71116UW	G71116UW	NA
G71118NV	G71118NV	NA
G71121AE	G71121AE	NA
G71122GW	G71122GW	NA
G71129DE	G71129DE	NA
G71132GC	G71132GC	NA
G71135EZ	G71135EZ	NA
G71136NQ	G71136NQ	NA
G71144EE	G71144EE	NA
G71145QW	G71145QW	NA
G71146HJ	G71146HJ	NA
G71146MY	G71146MY	NA
G71153XE	G71153XE	NA
G71158EE	G71158EE	NA
G71158TZ	G71158TZ	NA
G71165VR	G71165VR	NA
G71170ZP	G71170ZP	NA
G71176ZY	G71176ZY	NA
G71178DC	G71178DC	NA
G71187JK	G71187JK	NA
G71189EN	G71189EN	NA
G71195LR	G71195LR	NA
G71200GP	G71200GP	NA
G71204PH	G71204PH	NA
G71208PT	G71208PT	NA
G71213YU	G71213YU	NA
G71221VI	G71221VI	NA
G71227ZS	G71227ZS	NA
G71230DY	G71230DY	NA
G71231DR	G71231DR	NA
G71237SD	G71237SD	NA
G71249CV	G71249CV	NA
G71255YR	G71255YR	NA
G71261YD	G71261YD	NA
G71264OU	G71264OU	NA
G71268AB	G71268AB	NA
G71269BI	G71269BI	NA
G71274MV	G71274MV	NA
G71275SD	G71275SD	NA
G71280GW	G71280GW	NA
G71281ZR	G71281ZR	NA
G71289YC	G71289YC	NA
G71296WI	G71296WI	NA
G71297OP	G71297OP	NA
G71298BD	G71298BD	NA
G71300RP	G71300RP	NA
G71304WV	G71304WV	NA
G71305OT	G71305OT	NA
G71307CC	G71307CC	NA
G71309TZ	G71309TZ	NA
G71309WZ	G71309WZ	NA
G71331ST	G71331ST	NA
G71332MU	G71332MU	NA
G71333BH	G71333BH	NA
G71341VM	G71341VM	NA
G71356JZ	G71356JZ	NA
G71359VC	G71359VC	NA
G71367OV	G71367OV	NA
G71376SJ	G71376SJ	NA
G71378JW	G71378JW	NA
G71378VQ	G71378VQ	NA
G71388EZ	G71388EZ	NA
G71388ZW	G71388ZW	NA
G71395IP	G71395IP	NA
G71397AY	G71397AY	NA
G71397MM	G71397MM	NA
G71399NJ	G71399NJ	NA
G71400PM	G71400PM	NA
G71403JD	G71403JD	NA
G71403JN	G71403JN	NA
G71414DR	G71414DR	NA
G71414GS	G71414GS	NA
G71418BC	G71418BC	NA
G71420GS	G71420GS	NA
G71424TW	G71424TW	NA
G71426SM	G71426SM	NA
G71431OY	G71431OY	NA
G71432DX	G71432DX	NA
G71435WN	G71435WN	NA
G71442FU	G71442FU	NA
G71446UK	G71446UK	NA
G71453PT	G71453PT	NA
G71455DJ	G71455DJ	NA
G71457WH	G71457WH	NA
G71457YN	G71457YN	NA
G71461FC	G71461FC	NA
G71463BG	G71463BG	NA
G71470CO	G71470CO	NA
G71479BM	G71479BM	NA
G71484JB	G71484JB	NA
G71484TR	G71484TR	NA
G71494ZG	G71494ZG	NA
G71502QP	G71502QP	NA
G71502UE	G71502UE	NA
G71503SK	G71503SK	NA
G71513XV	G71513XV	NA
G71514GF	G71514GF	NA
G71514QJ	G71514QJ	NA
G71516NY	G71516NY	NA
G71527NE	G71527NE	NA
G71529UW	G71529UW	NA
G71534SX	G71534SX	NA
G71537VS	G71537VS	NA
G71539PO	G71539PO	NA
G71549MK	G71549MK	NA
G71549XT	G71549XT	NA
G71556NM	G71556NM	NA
G71560PC	G71560PC	NA
G71562GW	G71562GW	NA
G71568CD	G71568CD	NA
G71568XK	G71568XK	NA
G71569SN	G71569SN	NA
G71575PR	G71575PR	NA
G71576OE	G71576OE	NA
G71576RQ	G71576RQ	NA
G71586BT	G71586BT	NA
G71587CZ	G71587CZ	NA
G71599VG	G71599VG	NA
G71600XR	G71600XR	NA
G71605PB	G71605PB	NA
G71609GQ	G71609GQ	NA
G71617JL	G71617JL	NA
G71620LJ	G71620LJ	NA
G71621SZ	G71621SZ	NA
G71623LG	G71623LG	NA
G71633SR	G71633SR	NA
G71640LP	G71640LP	NA
G71642GP	G71642GP	NA
G71649FF	G71649FF	NA
G71652FK	G71652FK	NA
G71662HP	G71662HP	NA
G71663MX	G71663MX	NA
G71666DH	G71666DH	NA
G71678CK	G71678CK	NA
G71681UC	G71681UC	NA
G71684CB	G71684CB	NA
G71688NS	G71688NS	NA
G71688TU	G71688TU	NA
G71703JC	G71703JC	NA
G71703UN	G71703UN	NA
G71704RP	G71704RP	NA
G71707QJ	G71707QJ	NA
G71709GU	G71709GU	NA
G71711OT	G71711OT	NA
G71717NV	G71717NV	NA
G71720UK	G71720UK	NA
G71722OA	G71722OA	NA
G71724NY	G71724NY	NA
G71728FY	G71728FY	NA
G71728MZ	G71728MZ	NA
G71742GY	G71742GY	NA
G71743JP	G71743JP	NA
G71743PO	G71743PO	NA
G71745CH	G71745CH	NA
G71745YR	G71745YR	NA
G71746IN	G71746IN	NA
G71751YA	G71751YA	NA
G71765ZO	G71765ZO	NA
G71766ZW	G71766ZW	NA
G71768PM	G71768PM	NA
G71771ZU	G71771ZU	NA
G71773FH	G71773FH	NA
G71775LO	G71775LO	NA
G71784JC	G71784JC	NA
G71785HW	G71785HW	NA
G71792ZR	G71792ZR	NA
G71794NT	G71794NT	NA
G71794ZO	G71794ZO	NA
G71795HN	G71795HN	NA
G71796FF	G71796FF	NA
G71797UT	G71797UT	NA
G71799OV	G71799OV	NA
G71816WC	G71816WC	NA
G71820JW	G71820JW	NA
G71821OL	G71821OL	NA
G71827NV	G71827NV	NA
G71828FH	G71828FH	NA
G71832WA	G71832WA	NA
G71834LX	G71834LX	NA
G71835BN	G71835BN	NA
G71835SV	G71835SV	NA
G71838YU	G71838YU	NA
G71839JL	G71839JL	NA
G71849WE	G71849WE	NA
G71850TH	G71850TH	NA
G71856VM	G71856VM	NA
G71858IU	G71858IU	NA
G71862VI	G71862VI	NA
G71865NO	G71865NO	NA
G71866YU	G71866YU	NA
G71875AV	G71875AV	NA
G71885XA	G71885XA	NA
G71889QA	G71889QA	NA
G71893QN	G71893QN	NA
G71896TE	G71896TE	NA
G71906BW	G71906BW	NA
G71910GL	G71910GL	NA
G71911UE	G71911UE	NA
G71913HX	G71913HX	NA
G71914DZ	G71914DZ	NA
G71917KP	G71917KP	NA
G71918HH	G71918HH	NA
G71918PA	G71918PA	NA
G71918XM	G71918XM	NA
G71919QK	G71919QK	NA
G71922QL	G71922QL	NA
G71925GA	G71925GA	NA
G71943BP	G71943BP	NA
G71948MD	G71948MD	NA
G71950EM	G71950EM	NA
G71951OZ	G71951OZ	NA
G71958ED	G71958ED	NA
G71973YH	G71973YH	NA
G71974QQ	G71974QQ	NA
G71981YX	G71981YX	NA
G71985VV	G71985VV	NA
G71987VX	G71987VX	NA
G71989MV	G71989MV	NA
G71990XF	G71990XF	NA
G71997DD	G71997DD	NA
G72001GR	G72001GR	NA
G72008IY	G72008IY	NA
G72011DH	G72011DH	NA
G72012QU	G72012QU	NA
G72013QH	G72013QH	NA
G72024AL	G72024AL	NA
G72034BK	G72034BK	NA
G72035XH	G72035XH	NA
G72037LH	G72037LH	NA
G72043OX	G72043OX	NA
G72046EA	G72046EA	NA
G72049RG	G72049RG	NA
G72049UT	G72049UT	NA
G72051KD	G72051KD	NA
G72057XQ	G72057XQ	NA
G72058HE	G72058HE	NA
G72060AW	G72060AW	NA
G72061XS	G72061XS	NA
G72062MH	G72062MH	NA
G72067BD	G72067BD	NA
G72075FO	G72075FO	NA
G72078OX	G72078OX	NA
G72079HR	G72079HR	NA
G72090PJ	G72090PJ	NA
G72091WB	G72091WB	NA
G72093CP	G72093CP	NA
G72093LK	G72093LK	NA
G72103VZ	G72103VZ	NA
G72105RZ	G72105RZ	NA
G72110YT	G72110YT	NA
G72111PC	G72111PC	NA
G72116MB	G72116MB	NA
G72121YB	G72121YB	NA
G72122GS	G72122GS	NA
G72125IR	G72125IR	NA
G72125QI	G72125QI	NA
G72126TO	G72126TO	NA
G72128LZ	G72128LZ	NA
G72133RC	G72133RC	NA
G72134PC	G72134PC	NA
G72140KZ	G72140KZ	NA
G72150CB	G72150CB	NA
G72152TF	G72152TF	NA
G72153KX	G72153KX	NA
G72156EQ	G72156EQ	NA
G72160NZ	G72160NZ	NA
G72165OE	G72165OE	NA
G72166DQ	G72166DQ	NA
G72166HB	G72166HB	NA
G72171BV	G72171BV	NA
G72172MU	G72172MU	NA
G72173RI	G72173RI	NA
G72174VG	G72174VG	NA
G72175XZ	G72175XZ	NA
G72179US	G72179US	NA
G72179WW	G72179WW	NA
G72191MQ	G72191MQ	NA
G72205TD	G72205TD	NA
G72207TE	G72207TE	NA
G72216GM	G72216GM	NA
G72224IL	G72224IL	NA
G72233LJ	G72233LJ	NA
G72245LN	G72245LN	NA
G72251BT	G72251BT	NA
G72261BF	G72261BF	NA
G72263DG	G72263DG	NA
G72264OD	G72264OD	NA
G72266UI	G72266UI	NA
G72268MB	G72268MB	NA
G72278HU	G72278HU	NA
G72279PA	G72279PA	NA
G72282QM	G72282QM	NA
G72289FX	G72289FX	NA
G72289VH	G72289VH	NA
G72291OX	G72291OX	NA
G72291SI	G72291SI	NA
G72291TK	G72291TK	NA
G72298WI	G72298WI	NA
G72300VE	G72300VE	NA
G72309KR	G72309KR	NA
G72310OG	G72310OG	NA
G72316DU	G72316DU	NA
G72319HC	G72319HC	NA
G72319UQ	G72319UQ	NA
G72326TO	G72326TO	NA
G72329YC	G72329YC	NA
G72330MP	G72330MP	NA
G72336LC	G72336LC	NA
G72344YZ	G72344YZ	NA
G72354DK	G72354DK	NA
G72356TB	G72356TB	NA
G72356ZS	G72356ZS	NA
G72367JI	G72367JI	NA
G72368JX	G72368JX	NA
G72376BL	G72376BL	NA
G72376VF	G72376VF	NA
G72381MO	G72381MO	NA
G72386DP	G72386DP	NA
G72393PG	G72393PG	NA
G72393QD	G72393QD	NA
G72396FA	G72396FA	NA
G72398FA	G72398FA	NA
G72398VP	G72398VP	NA
G72404VA	G72404VA	NA
G72407HD	G72407HD	NA
G72408ZV	G72408ZV	NA
G72411RO	G72411RO	NA
G72414EG	G72414EG	NA
G72419BR	G72419BR	NA
G72428ZU	G72428ZU	NA
G72442XA	G72442XA	NA
G72443NX	G72443NX	NA
G72457SF	G72457SF	NA
G72463LF	G72463LF	NA
G72466CK	G72466CK	NA
G72475NE	G72475NE	NA
G72475US	G72475US	NA
G72484IY	G72484IY	NA
G72496YT	G72496YT	NA
G72501FZ	G72501FZ	NA
G72505BU	G72505BU	NA
G72511CN	G72511CN	NA
G72512NM	G72512NM	NA
G72524CO	G72524CO	NA
G72528ZZ	G72528ZZ	NA
G72529JI	G72529JI	NA
G72532UF	G72532UF	NA
G72533FB	G72533FB	NA
G72539HB	G72539HB	NA
G72544PU	G72544PU	NA
G72547ER	G72547ER	NA
G72548AI	G72548AI	NA
G72558UJ	G72558UJ	NA
G72559TO	G72559TO	NA
G72563GQ	G72563GQ	NA
G72574NZ	G72574NZ	NA
G72578SV	G72578SV	NA
G72597SM	G72597SM	NA
G72599LB	G72599LB	NA
G72601ZT	G72601ZT	NA
G72605II	G72605II	NA
G72614KG	G72614KG	NA
G72624OO	G72624OO	NA
G72626YH	G72626YH	NA
G72627IU	G72627IU	NA
G72639CY	G72639CY	NA
G72648KM	G72648KM	NA
G72648QI	G72648QI	NA
G72650QL	G72650QL	NA
G72663HO	G72663HO	NA
G72667IM	G72667IM	NA
G72673RJ	G72673RJ	NA
G72687GQ	G72687GQ	NA
G72687PY	G72687PY	NA
G72690KN	G72690KN	NA
G72701VD	G72701VD	NA
G72703NA	G72703NA	NA
G72713XG	G72713XG	NA
G72725FT	G72725FT	NA
G72726YM	G72726YM	NA
G72731KV	G72731KV	NA
G72734AU	G72734AU	NA
G72735IY	G72735IY	NA
G72735US	G72735US	NA
G72736BF	G72736BF	NA
G72742QG	G72742QG	NA
G72743TP	G72743TP	NA
G72744NF	G72744NF	NA
G72745TM	G72745TM	NA
G72747WU	G72747WU	NA
G72750GQ	G72750GQ	NA
G72750JC	G72750JC	NA
G72753IQ	G72753IQ	NA
G72755ZH	G72755ZH	NA
G72759CN	G72759CN	NA
G72760UV	G72760UV	NA
G72762SJ	G72762SJ	NA
G72763JE	G72763JE	NA
G72766JQ	G72766JQ	NA
G72768XJ	G72768XJ	NA
G72769FF	G72769FF	NA
G72771HB	G72771HB	NA
G72774FL	G72774FL	NA
G72778MC	G72778MC	NA
G72785KP	G72785KP	NA
G72787SB	G72787SB	NA
G72790NZ	G72790NZ	NA
G72790QJ	G72790QJ	NA
G72791KH	G72791KH	NA
G72797UR	G72797UR	NA
G72818RC	G72818RC	NA
G72827OW	G72827OW	NA
G72828HZ	G72828HZ	NA
G72828OR	G72828OR	NA
G72843VN	G72843VN	NA
G72854ZT	G72854ZT	NA
G72866RZ	G72866RZ	NA
G72872SQ	G72872SQ	NA
G72877CE	G72877CE	NA
G72879DK	G72879DK	NA
G72881ZX	G72881ZX	NA
G72883AY	G72883AY	NA
G72886CU	G72886CU	NA
G72886NH	G72886NH	NA
G72889QG	G72889QG	NA
G72892PR	G72892PR	NA
G72893LL	G72893LL	NA
G72902CL	G72902CL	NA
G72907TK	G72907TK	NA
G72914GP	G72914GP	NA
G72914GQ	G72914GQ	NA
G72918SZ	G72918SZ	NA
G72923FK	G72923FK	NA
G72929XF	G72929XF	NA
G72933YZ	G72933YZ	NA
G72935OW	G72935OW	NA
G72935VB	G72935VB	NA
G72937EV	G72937EV	NA
G72937LG	G72937LG	NA
G72942AT	G72942AT	NA
G72948EU	G72948EU	NA
G72951AH	G72951AH	NA
G72954IC	G72954IC	NA
G72956NR	G72956NR	NA
G72957RE	G72957RE	NA
G72961RM	G72961RM	NA
G72961UW	G72961UW	NA
G72962RT	G72962RT	NA
G72978AW	G72978AW	NA
G72986IT	G72986IT	NA
G72991TZ	G72991TZ	NA
G72994ST	G72994ST	NA
G72998AR	G72998AR	NA
G72999XC	G72999XC	NA
G73001SO	G73001SO	NA
G73004SD	G73004SD	NA
G73006TR	G73006TR	NA
G73008OY	G73008OY	NA
G73014NZ	G73014NZ	NA
G73019JI	G73019JI	NA
G73028DK	G73028DK	NA
G73029NN	G73029NN	NA
G73029YR	G73029YR	NA
G73032PG	G73032PG	NA
G73063CT	G73063CT	NA
G73072RS	G73072RS	NA
G73072TR	G73072TR	NA
G73073LQ	G73073LQ	NA
G73074KD	G73074KD	NA
G73076FS	G73076FS	NA
G73076IB	G73076IB	NA
G73080AO	G73080AO	NA
G73089AB	G73089AB	NA
G73091PK	G73091PK	NA
G73107FT	G73107FT	NA
G73111WN	G73111WN	NA
G73113TF	G73113TF	NA
G73114PU	G73114PU	NA
G73117KN	G73117KN	NA
G73134BJ	G73134BJ	NA
G73135FO	G73135FO	NA
G73139AM	G73139AM	NA
G73150TW	G73150TW	NA
G73161WI	G73161WI	NA
G73162HV	G73162HV	NA
G73170HU	G73170HU	NA
G73170UE	G73170UE	NA
G73173YQ	G73173YQ	NA
G73176HC	G73176HC	NA
G73178TM	G73178TM	NA
G73180DH	G73180DH	NA
G73192GF	G73192GF	NA
G73196AS	G73196AS	NA
G73209JX	G73209JX	NA
G73210RQ	G73210RQ	NA
G73215YD	G73215YD	NA
G73216SF	G73216SF	NA
G73219XT	G73219XT	NA
G73223XO	G73223XO	NA
G73231OJ	G73231OJ	NA
G73232WW	G73232WW	NA
G73234BV	G73234BV	NA
G73244JS	G73244JS	NA
G73244WV	G73244WV	NA
G73245VI	G73245VI	NA
G73255ZH	G73255ZH	NA
G73258SZ	G73258SZ	NA
G73261LB	G73261LB	NA
G73266RH	G73266RH	NA
G73275JJ	G73275JJ	NA
G73282AM	G73282AM	NA
G73293TU	G73293TU	NA
G73296CE	G73296CE	NA
G73302KW	G73302KW	NA
G73311FQ	G73311FQ	NA
G73318SN	G73318SN	NA
G73319KU	G73319KU	NA
G73322RB	G73322RB	NA
G73323VU	G73323VU	NA
G73326QN	G73326QN	NA
G73330CF	G73330CF	NA
G73330QO	G73330QO	NA
G73336PH	G73336PH	NA
G73344QV	G73344QV	NA
G73347TR	G73347TR	NA
G73357FZ	G73357FZ	NA
G73358GA	G73358GA	NA
G73359RY	G73359RY	NA
G73360PF	G73360PF	NA
G73361JJ	G73361JJ	NA
G73364QB	G73364QB	NA
G73366EA	G73366EA	NA
G73372SB	G73372SB	NA
G73379AN	G73379AN	NA
G73382HV	G73382HV	NA
G73383AK	G73383AK	NA
G73390OW	G73390OW	NA
G73394KQ	G73394KQ	NA
G73401YE	G73401YE	NA
G73402RN	G73402RN	NA
G73403BZ	G73403BZ	NA
G73408EA	G73408EA	NA
G73408MO	G73408MO	NA
G73409CU	G73409CU	NA
G73410JO	G73410JO	NA
G73410LR	G73410LR	NA
G73412QU	G73412QU	NA
G73416AR	G73416AR	NA
G73422YD	G73422YD	NA
G73423PD	G73423PD	NA
G73430PD	G73430PD	NA
G73432VT	G73432VT	NA
G73432ZN	G73432ZN	NA
G73434LQ	G73434LQ	NA
G73436ZY	G73436ZY	NA
G73451ZZ	G73451ZZ	NA
G73453VT	G73453VT	NA
G73455AR	G73455AR	NA
G73465DH	G73465DH	NA
G73471TZ	G73471TZ	NA
G73474AO	G73474AO	NA
G73474XW	G73474XW	NA
G73480TE	G73480TE	NA
G73487DJ	G73487DJ	NA
G73487DK	G73487DK	NA
G73487DS	G73487DS	NA
G73489OC	G73489OC	NA
G73489RN	G73489RN	NA
G73501LG	G73501LG	NA
G73507OJ	G73507OJ	NA
G73510JF	G73510JF	NA
G73510WB	G73510WB	NA
G73515IW	G73515IW	NA
G73519FS	G73519FS	NA
G73520AV	G73520AV	NA
G73522VR	G73522VR	NA
G73524DT	G73524DT	NA
G73529JB	G73529JB	NA
G73534CX	G73534CX	NA
G73539WK	G73539WK	NA
G73544PN	G73544PN	NA
G73549JS	G73549JS	NA
G73552VC	G73552VC	NA
G73557YB	G73557YB	NA
G73559DL	G73559DL	NA
G73560HZ	G73560HZ	NA
G73564WY	G73564WY	NA
G73565MO	G73565MO	NA
G73566LT	G73566LT	NA
G73572ZZ	G73572ZZ	NA
G73573GX	G73573GX	NA
G73574GH	G73574GH	NA
G73576SB	G73576SB	NA
G73597XM	G73597XM	NA
G73602OZ	G73602OZ	NA
G73603VS	G73603VS	NA
G73614SN	G73614SN	NA
G73618YE	G73618YE	NA
G73619PU	G73619PU	NA
G73624BK	G73624BK	NA
G73628VX	G73628VX	NA
G73636FD	G73636FD	NA
G73636IY	G73636IY	NA
G73640JQ	G73640JQ	NA
G73643TI	G73643TI	NA
G73654KH	G73654KH	NA
G73680WW	G73680WW	NA
G73686WG	G73686WG	NA
G73687QN	G73687QN	NA
G73694HY	G73694HY	NA
G73695UZ	G73695UZ	NA
G73697YX	G73697YX	NA
G73699UT	G73699UT	NA
G73700KU	G73700KU	NA
G73703YI	G73703YI	NA
G73710SY	G73710SY	NA
G73711GZ	G73711GZ	NA
G73714FP	G73714FP	NA
G73716BT	G73716BT	NA
G73721RY	G73721RY	NA
G73723ZY	G73723ZY	NA
G73727EE	G73727EE	NA
G73748DH	G73748DH	NA
G73749NK	G73749NK	NA
G73752AL	G73752AL	NA
G73759SD	G73759SD	NA
G73763NQ	G73763NQ	NA
G73764WH	G73764WH	NA
G73767NK	G73767NK	NA
G73775KQ	G73775KQ	NA
G73775MH	G73775MH	NA
G73775WR	G73775WR	NA
G73786WO	G73786WO	NA
G73790NR	G73790NR	NA
G73797MI	G73797MI	NA
G73804AY	G73804AY	NA
G73805WU	G73805WU	NA
G73807QP	G73807QP	NA
G73811LP	G73811LP	NA
G73813DZ	G73813DZ	NA
G73813HX	G73813HX	NA
G73814US	G73814US	NA
G73815NI	G73815NI	NA
G73816AF	G73816AF	NA
G73817GH	G73817GH	NA
G73817KF	G73817KF	NA
G73830VT	G73830VT	NA
G73831OL	G73831OL	NA
G73839GR	G73839GR	NA
G73839MQ	G73839MQ	NA
G73846SW	G73846SW	NA
G73849GA	G73849GA	NA
G73852BH	G73852BH	NA
G73856UY	G73856UY	NA
G73857SS	G73857SS	NA
G73861TH	G73861TH	NA
G73862EY	G73862EY	NA
G73868PD	G73868PD	NA
G73869UJ	G73869UJ	NA
G73875WY	G73875WY	NA
G73882WS	G73882WS	NA
G73883TP	G73883TP	NA
G73885NP	G73885NP	NA
G73886RN	G73886RN	NA
G73888CI	G73888CI	NA
G73904AG	G73904AG	NA
G73905BX	G73905BX	NA
G73909ZQ	G73909ZQ	NA
G73910RN	G73910RN	NA
G73915OF	G73915OF	NA
G73917HK	G73917HK	NA
G73918EY	G73918EY	NA
G73921EN	G73921EN	NA
G73930OK	G73930OK	NA
G73932YR	G73932YR	NA
G73935OO	G73935OO	NA
G73936EU	G73936EU	NA
G73938CM	G73938CM	NA
G73941KI	G73941KI	NA
G73943YH	G73943YH	NA
G73951PH	G73951PH	NA
G73953CE	G73953CE	NA
G73955RD	G73955RD	NA
G73972JE	G73972JE	NA
G73981VW	G73981VW	NA
G73988HM	G73988HM	NA
G73991OZ	G73991OZ	NA
G74006EE	G74006EE	NA
G74009LP	G74009LP	NA
G74012OU	G74012OU	NA
G74020TX	G74020TX	NA
G74031HT	G74031HT	NA
G74038AG	G74038AG	NA
G74045DN	G74045DN	NA
G74051GG	G74051GG	NA
G74051XK	G74051XK	NA
G74052AH	G74052AH	NA
G74058SF	G74058SF	NA
G74063JC	G74063JC	NA
G74066YL	G74066YL	NA
G74068KQ	G74068KQ	NA
G74068RR	G74068RR	NA
G74071YP	G74071YP	NA
G74072TM	G74072TM	NA
G74073JU	G74073JU	NA
G74076XX	G74076XX	NA
G74081CV	G74081CV	NA
G74091BP	G74091BP	NA
G74093LU	G74093LU	NA
G74100BS	G74100BS	NA
G74101RO	G74101RO	NA
G74102HW	G74102HW	NA
G74102TU	G74102TU	NA
G74104ER	G74104ER	NA
G74105VN	G74105VN	NA
G74107UT	G74107UT	NA
G74108SG	G74108SG	NA
G74111QE	G74111QE	NA
G74112GC	G74112GC	NA
G74118WQ	G74118WQ	NA
G74120KH	G74120KH	NA
G74121YX	G74121YX	NA
G74122NN	G74122NN	NA
G74123QJ	G74123QJ	NA
G74126LG	G74126LG	NA
G74126OY	G74126OY	NA
G74130BZ	G74130BZ	NA
G74132KX	G74132KX	NA
G74152ZD	G74152ZD	NA
G74179EL	G74179EL	NA
G74206UC	G74206UC	NA
G74207QD	G74207QD	NA
G74225AH	G74225AH	NA
G74226VD	G74226VD	NA
G74239ZQ	G74239ZQ	NA
G74241QD	G74241QD	NA
G74242PX	G74242PX	NA
G74242UP	G74242UP	NA
G74246AM	G74246AM	NA
G74249RH	G74249RH	NA
G74252PR	G74252PR	NA
G74254KM	G74254KM	NA
G74256AQ	G74256AQ	NA
G74268SC	G74268SC	NA
G74269EB	G74269EB	NA
G74270QR	G74270QR	NA
G74273EE	G74273EE	NA
G74275TG	G74275TG	NA
G74286KY	G74286KY	NA
G74286WC	G74286WC	NA
G74287RU	G74287RU	NA
G74293ZH	G74293ZH	NA
G74294TP	G74294TP	NA
G74296MX	G74296MX	NA
G74300EL	G74300EL	NA
G74303MH	G74303MH	NA
G74304EC	G74304EC	NA
G74307LW	G74307LW	NA
G74309ST	G74309ST	NA
G74311PB	G74311PB	NA
G74312HX	G74312HX	NA
G74312OL	G74312OL	NA
G74314SG	G74314SG	NA
G74317LJ	G74317LJ	NA
G74320MK	G74320MK	NA
G74322PS	G74322PS	NA
G74322SE	G74322SE	NA
G74324NE	G74324NE	NA
G74324PP	G74324PP	NA
G74324QB	G74324QB	NA
G74337VG	G74337VG	NA
G74339LA	G74339LA	NA
G74344BJ	G74344BJ	NA
G74354NS	G74354NS	NA
G74357UQ	G74357UQ	NA
G74368SI	G74368SI	NA
G74371CZ	G74371CZ	NA
G74372YP	G74372YP	NA
G74376RF	G74376RF	NA
G74377HW	G74377HW	NA
G74378SU	G74378SU	NA
G74381CZ	G74381CZ	NA
G74386YM	G74386YM	NA
G74392IM	G74392IM	NA
G74396AN	G74396AN	NA
G74396ZF	G74396ZF	NA
G74399PU	G74399PU	NA
G74408VE	G74408VE	NA
G74410ZJ	G74410ZJ	NA
G74417AF	G74417AF	NA
G74422YA	G74422YA	NA
G74429QE	G74429QE	NA
G74429YM	G74429YM	NA
G74430RZ	G74430RZ	NA
G74433MQ	G74433MQ	NA
G74455GW	G74455GW	NA
G74462ZI	G74462ZI	NA
G74466HS	G74466HS	NA
G74471QR	G74471QR	NA
G74473MP	G74473MP	NA
G74488CR	G74488CR	NA
G74488IL	G74488IL	NA
G74489AS	G74489AS	NA
G74494CG	G74494CG	NA
G74497TS	G74497TS	NA
G74503BE	G74503BE	NA
G74508NJ	G74508NJ	NA
G74511TC	G74511TC	NA
G74514LS	G74514LS	NA
G74518AV	G74518AV	NA
G74519IE	G74519IE	NA
G74522QO	G74522QO	NA
G74524AQ	G74524AQ	NA
G74542HC	G74542HC	NA
G74562EE	G74562EE	NA
G74563LV	G74563LV	NA
G74580KH	G74580KH	NA
G74582QG	G74582QG	NA
G74583NZ	G74583NZ	NA
G74587YW	G74587YW	NA
G74594TP	G74594TP	NA
G74602SY	G74602SY	NA
G74603QS	G74603QS	NA
G74605HK	G74605HK	NA
G74607VK	G74607VK	NA
G74612QZ	G74612QZ	NA
G74616HH	G74616HH	NA
G74617OA	G74617OA	NA
G74619XO	G74619XO	NA
G74621LB	G74621LB	NA
G74621TA	G74621TA	NA
G74624JM	G74624JM	NA
G74626LQ	G74626LQ	NA
G74632FV	G74632FV	NA
G74655LE	G74655LE	NA
G74657OD	G74657OD	NA
G74659YD	G74659YD	NA
G74674RX	G74674RX	NA
G74675FC	G74675FC	NA
G74675HH	G74675HH	NA
G74675LI	G74675LI	NA
G74678FD	G74678FD	NA
G74678YC	G74678YC	NA
G74679FP	G74679FP	NA
G74682SQ	G74682SQ	NA
G74684KO	G74684KO	NA
G74684RY	G74684RY	NA
G74685UW	G74685UW	NA
