id	glytoucan_ac
91862896	G32303JY
91862901	G95440SV
91862903	G77788QV
91862906	G01139KZ
91862907	G03572II
91862912	G17107VB
91862916	G94514IB
91862920	G38557KR
91862921	G46559US
91862923	G77670FL
91862933	G55197RI
91862939	G85304RG
91862940	G42519AN
91862946	G80294GH
91862950	G69976JD
91862953	G18948TG
94169	G67036DM
94780	G64863OF
95259	G41915IH
9548799	G49736TE
9548801	G16641ZZ
9548802	G48027TR
9800166	G51331BY
9811157	G93263XO
9812414	G55525GN
9816473	G11795CV
9819401	G12058PE
9828803	G02089LB
9831622	G48059CD
9840966	G91563HD
9844971	G42361UO
9852756	G92303LJ
9852757	G80662SX
9870096	G10422IZ
9884439	G54046EC
9884534	G11444KC
9898371	G01866TT
9908032	G03756VW
9914698	G72006FF
9915394	G00076PK
9919918	G41288IQ
9920533	G73148EP
9927340	G51496XD
9927988	G00709ZM
9928082	G61396YH
99459	G91689SS
9951956	G17963KW
9956680	G92988PL
9957784	G16647VS
9957785	G09529HK
9957787	G34751SB
9961363	G98609WL
9963743	G69893KP
9963744	G56516VH
9967861	G02753DE
9977239	G67019RY
9986495	G36845IZ
9996708	G19620XJ
